neg,neu,pos,compound,datetime
0.0,1.0,0.0,0.0,2024-07-03 15:27:02.930379
0.0,1.0,0.0,0.0,2024-07-03 15:27:02.930379
0.066,0.824,0.11,0.2023,2024-07-03 15:27:02.945959
0.0,1.0,0.0,0.0,2024-07-03 15:27:02.945959
0.0,1.0,0.0,0.0,2024-07-03 15:27:02.945959
0.0,0.753,0.247,0.3182,2024-07-03 15:27:02.945959
0.0,1.0,0.0,0.0,2024-07-03 15:27:02.945959
0.0,0.877,0.123,0.1027,2024-07-03 15:27:02.945959
0.0,1.0,0.0,0.0,2024-07-03 15:27:02.977255
0.0,0.703,0.297,0.5859,2024-07-03 15:27:02.984815
0.0,0.877,0.123,0.1027,2024-07-03 15:27:02.984815
0.0,1.0,0.0,0.0,2024-07-03 15:27:02.984815
0.0,1.0,0.0,0.0,2024-07-03 15:27:02.984815
0.0,0.865,0.135,0.1027,2024-07-03 15:27:02.984815
0.0,0.787,0.213,0.4215,2024-07-03 15:27:02.993374
0.0,1.0,0.0,0.0,2024-07-03 15:27:02.993374
0.209,0.791,0.0,-0.4404,2024-07-03 15:27:03.009077
0.0,1.0,0.0,0.0,2024-07-03 15:27:03.009077
0.0,1.0,0.0,0.0,2024-07-03 15:27:03.009077
0.0,1.0,0.0,0.0,2024-07-04 15:27:02.930379
0.0,1.0,0.0,0.0,2024-07-04 15:27:02.945959
0.0,1.0,0.0,0.0,2024-07-04 15:27:02.945959
0.0,0.802,0.198,0.4939,2024-07-04 15:27:02.945959
0.0,0.839,0.161,0.3182,2024-07-04 15:27:02.977255
0.0,1.0,0.0,0.0,2024-07-04 15:27:02.977255
0.0,1.0,0.0,0.0,2024-07-04 15:27:02.977255
0.0,1.0,0.0,0.0,2024-07-04 15:27:02.984815
0.0,0.87,0.13,0.128,2024-07-04 15:27:02.984815
0.128,0.872,0.0,-0.2263,2024-07-04 15:27:02.993374
0.167,0.833,0.0,-0.2023,2024-07-04 15:27:02.993374
0.0,1.0,0.0,0.0,2024-07-04 15:27:02.993374
0.222,0.625,0.153,-0.25,2024-07-04 15:27:02.993374
0.0,1.0,0.0,0.0,2024-07-04 15:27:02.993374
0.0,1.0,0.0,0.0,2024-07-04 15:27:02.993374
0.0,1.0,0.0,0.0,2024-07-04 15:27:03.009077
0.0,1.0,0.0,0.0,2024-07-05 15:27:02.930379
0.211,0.704,0.085,-0.4215,2024-07-05 15:27:02.930379
0.0,1.0,0.0,0.0,2024-07-05 15:27:02.930379
0.16,0.638,0.202,0.2023,2024-07-05 15:27:02.930379
0.0,1.0,0.0,0.0,2024-07-05 15:27:02.930379
0.0,1.0,0.0,0.0,2024-07-05 15:27:02.930379
0.0,1.0,0.0,0.0,2024-07-05 15:27:02.930379
0.0,0.596,0.404,0.7269,2024-07-05 15:27:02.945959
0.0,0.756,0.244,0.4404,2024-07-05 15:27:02.945959
0.209,0.791,0.0,-0.4404,2024-07-05 15:27:02.945959
0.0,0.891,0.109,0.0258,2024-07-05 15:27:02.945959
0.0,1.0,0.0,0.0,2024-07-05 15:27:02.977255
0.286,0.714,0.0,-0.34,2024-07-05 15:27:02.977255
0.0,0.645,0.355,0.6705,2024-07-05 15:27:02.984815
0.0,0.877,0.123,0.1027,2024-07-05 15:27:02.984815
0.0,0.783,0.217,0.3612,2024-07-05 15:27:02.993374
0.0,1.0,0.0,0.0,2024-07-05 15:27:02.993374
0.0,1.0,0.0,0.0,2024-07-05 15:27:02.993374
0.261,0.739,0.0,-0.5563,2024-07-05 15:27:02.993374
0.244,0.756,0.0,-0.4404,2024-07-05 15:27:02.993374
0.293,0.707,0.0,-0.4404,2024-07-05 15:27:02.993374
0.0,1.0,0.0,0.0,2024-07-05 15:27:03.009077
0.0,0.748,0.252,0.5719,2024-07-05 15:27:03.009077
0.0,1.0,0.0,0.0,2024-07-06 15:27:02.930379
0.0,0.778,0.222,0.5719,2024-07-06 15:27:02.930379
0.0,0.719,0.281,0.5994,2024-07-06 15:27:02.945959
0.0,1.0,0.0,0.0,2024-07-06 15:27:02.945959
0.252,0.748,0.0,-0.4019,2024-07-06 15:27:02.945959
0.0,0.743,0.257,0.5859,2024-07-06 15:27:02.945959
0.0,0.758,0.242,0.296,2024-07-06 15:27:02.993374
0.218,0.677,0.105,-0.3612,2024-07-06 15:27:03.009077
0.0,1.0,0.0,0.0,2024-07-07 15:27:24.449599
0.0,1.0,0.0,0.0,2024-07-07 15:27:24.461367
0.0,1.0,0.0,0.0,2024-07-08 12:19:55.928216
0.0,1.0,0.0,0.0,2024-07-08 12:19:55.928216
0.0,1.0,0.0,0.0,2024-07-08 12:19:55.945371
0.0,1.0,0.0,0.0,2024-07-08 12:19:55.945371
0.0,0.8,0.2,0.3612,2024-07-08 12:19:55.945371
0.0,1.0,0.0,0.0,2024-07-08 12:19:55.945371
0.078,0.922,0.0,-0.0258,2024-07-08 12:19:55.945371
0.0,0.875,0.125,0.25,2024-07-08 12:19:55.966502
0.0,0.491,0.509,0.8074,2024-07-08 15:27:24.433908
0.0,1.0,0.0,0.0,2024-07-08 15:27:24.433908
0.0,1.0,0.0,0.0,2024-07-08 15:27:24.433908
0.259,0.741,0.0,-0.2732,2024-07-08 15:27:24.449599
0.0,0.783,0.217,0.3612,2024-07-08 15:27:24.449599
0.0,0.48,0.52,0.7579,2024-07-08 15:27:24.449599
0.0,1.0,0.0,0.0,2024-07-08 15:27:24.449599
0.308,0.692,0.0,-0.5994,2024-07-08 15:27:24.460215
0.0,0.795,0.205,0.4767,2024-07-08 15:27:24.465540
0.0,0.714,0.286,0.4215,2024-07-08 15:27:24.465540
0.31,0.69,0.0,-0.3818,2024-07-08 15:27:24.465540
0.191,0.498,0.311,0.5994,2024-07-08 15:27:24.465540
0.51,0.49,0.0,-0.743,2024-07-08 15:27:24.465540
0.0,0.818,0.182,0.2263,2024-07-08 15:27:24.465540
0.0,1.0,0.0,0.0,2024-07-08 15:27:24.465540
0.0,1.0,0.0,0.0,2024-07-08 15:27:24.481180
0.0,0.621,0.379,0.5423,2024-07-08 15:27:24.481180
0.448,0.552,0.0,-0.7579,2024-07-08 15:27:24.481180
0.0,0.714,0.286,0.4215,2024-07-08 15:27:24.481180
0.0,1.0,0.0,0.0,2024-07-08 15:27:24.481180
0.213,0.787,0.0,-0.4019,2024-07-08 15:27:24.481180
0.0,1.0,0.0,0.0,2024-07-08 15:27:24.481180
0.0,1.0,0.0,0.0,2024-07-09 12:19:55.895030
0.189,0.811,0.0,-0.2732,2024-07-09 12:19:55.911666
0.0,1.0,0.0,0.0,2024-07-09 12:19:55.911666
0.0,1.0,0.0,0.0,2024-07-09 12:19:55.911666
0.0,1.0,0.0,0.0,2024-07-09 12:19:55.911666
0.0,0.868,0.132,0.1725,2024-07-09 12:19:55.928216
0.16,0.625,0.215,0.2023,2024-07-09 12:19:55.928216
0.179,0.821,0.0,-0.34,2024-07-09 12:19:55.928216
0.0,1.0,0.0,0.0,2024-07-09 12:19:55.928216
0.0,1.0,0.0,0.0,2024-07-09 12:19:55.944289
0.113,0.887,0.0,-0.1655,2024-07-09 12:19:55.945371
0.0,0.48,0.52,0.7579,2024-07-09 12:19:55.945371
0.0,1.0,0.0,0.0,2024-07-09 12:19:55.945371
0.315,0.685,0.0,-0.3182,2024-07-09 12:19:55.961451
0.0,1.0,0.0,0.0,2024-07-09 12:19:55.961451
0.0,1.0,0.0,0.0,2024-07-09 12:19:55.961451
0.0,0.741,0.259,0.5423,2024-07-09 15:26:45.106418
0.0,1.0,0.0,0.0,2024-07-09 15:26:45.106418
0.0,1.0,0.0,0.0,2024-07-09 15:26:45.106418
0.0,1.0,0.0,0.0,2024-07-09 15:27:24.433908
0.0,0.828,0.172,0.3612,2024-07-09 15:27:24.433908
0.18,0.82,0.0,-0.296,2024-07-09 15:27:24.433908
0.0,1.0,0.0,0.0,2024-07-09 15:27:24.449599
0.0,0.862,0.138,0.1531,2024-07-09 15:27:24.449599
0.0,1.0,0.0,0.0,2024-07-09 15:27:24.449599
0.121,0.606,0.273,0.2542,2024-07-09 15:27:24.449599
0.0,1.0,0.0,0.0,2024-07-09 15:27:24.462518
0.216,0.784,0.0,-0.296,2024-07-09 15:27:24.463530
0.0,1.0,0.0,0.0,2024-07-09 15:27:24.465540
0.0,1.0,0.0,0.0,2024-07-09 15:27:24.465540
0.263,0.61,0.127,-0.4404,2024-07-09 15:27:24.465540
0.0,1.0,0.0,0.0,2024-07-09 15:27:24.465540
0.0,1.0,0.0,0.0,2024-07-09 15:27:24.465540
0.0,0.769,0.231,0.4019,2024-07-09 15:27:24.465540
0.0,0.588,0.412,0.6369,2024-07-09 15:27:24.465540
0.0,1.0,0.0,0.0,2024-07-09 15:27:24.481180
0.095,0.804,0.101,0.0258,2024-07-09 15:27:24.481180
0.0,1.0,0.0,0.0,2024-07-09 15:27:24.481180
0.0,1.0,0.0,0.0,2024-07-09 15:27:24.481180
0.0,0.833,0.167,0.1027,2024-07-09 15:27:24.481180
0.113,0.887,0.0,-0.1027,2024-07-09 15:27:24.481180
0.0,1.0,0.0,0.0,2024-07-09 15:27:24.481180
0.0,0.847,0.153,0.2023,2024-07-09 15:27:24.481180
0.0,0.647,0.353,0.5994,2024-07-09 15:27:24.481180
0.0,1.0,0.0,0.0,2024-07-09 15:27:24.481180
0.0,0.778,0.222,0.25,2024-07-09 16:26:45.127192
0.0,1.0,0.0,0.0,2024-07-09 16:26:45.131608
0.0,1.0,0.0,0.0,2024-07-09 16:27:24.433908
0.0,1.0,0.0,0.0,2024-07-09 16:27:24.449599
0.0,0.763,0.237,0.4215,2024-07-09 16:27:24.449599
0.3,0.7,0.0,-0.7184,2024-07-09 16:27:24.465540
0.0,0.809,0.191,0.3818,2024-07-09 17:26:45.128203
0.0,1.0,0.0,0.0,2024-07-09 17:27:24.481180
0.0,1.0,0.0,0.0,2024-07-09 17:27:24.481180
0.0,1.0,0.0,0.0,2024-07-09 18:26:45.127192
0.0,1.0,0.0,0.0,2024-07-09 18:26:45.131608
0.15,0.719,0.131,-0.0772,2024-07-09 18:27:24.426857
0.191,0.809,0.0,-0.3818,2024-07-09 18:27:24.433908
0.0,0.683,0.317,0.7579,2024-07-09 18:27:24.449599
0.0,1.0,0.0,0.0,2024-07-09 18:27:24.462518
0.0,0.686,0.314,0.4939,2024-07-09 18:27:24.465540
0.298,0.702,0.0,-0.5267,2024-07-09 19:27:24.481180
0.0,1.0,0.0,0.0,2024-07-09 20:26:45.075148
0.0,1.0,0.0,0.0,2024-07-09 20:27:24.465540
0.0,0.732,0.268,0.5106,2024-07-09 21:26:45.067635
0.0,1.0,0.0,0.0,2024-07-09 21:26:45.075148
0.15,0.5,0.35,0.5267,2024-07-09 21:26:45.090846
0.222,0.595,0.184,-0.1779,2024-07-09 21:26:45.090846
0.0,0.533,0.467,0.7906,2024-07-09 21:26:45.127192
0.0,0.891,0.109,0.0258,2024-07-09 21:26:45.131608
0.187,0.813,0.0,-0.3182,2024-07-09 21:27:24.417838
0.0,1.0,0.0,0.0,2024-07-09 21:27:24.417838
0.0,1.0,0.0,0.0,2024-07-09 21:27:24.433908
0.0,0.694,0.306,0.5267,2024-07-09 21:27:24.433908
0.0,1.0,0.0,0.0,2024-07-09 21:27:24.433908
0.0,1.0,0.0,0.0,2024-07-09 21:27:24.433908
0.0,1.0,0.0,0.0,2024-07-09 21:27:24.449599
0.0,1.0,0.0,0.0,2024-07-09 21:27:24.481180
0.0,1.0,0.0,0.0,2024-07-09 22:26:45.075148
0.0,1.0,0.0,0.0,2024-07-09 22:26:45.090846
0.0,1.0,0.0,0.0,2024-07-09 22:26:45.130208
0.179,0.821,0.0,-0.34,2024-07-09 22:26:45.131608
0.184,0.675,0.141,-0.1779,2024-07-09 22:27:24.463530
0.0,1.0,0.0,0.0,2024-07-09 23:26:45.075148
0.149,0.851,0.0,-0.2732,2024-07-09 23:26:45.090846
0.0,1.0,0.0,0.0,2024-07-09 23:26:45.130208
0.0,1.0,0.0,0.0,2024-07-09 23:27:24.426857
0.161,0.839,0.0,-0.3182,2024-07-09 23:27:24.433908
0.0,1.0,0.0,0.0,2024-07-10 00:26:45.090846
0.0,1.0,0.0,0.0,2024-07-10 00:26:45.090846
0.195,0.805,0.0,-0.4404,2024-07-10 00:26:45.106418
0.0,0.782,0.218,0.5994,2024-07-10 00:27:24.426857
0.0,1.0,0.0,0.0,2024-07-10 00:27:24.433908
0.0,1.0,0.0,0.0,2024-07-10 00:27:24.461229
0.0,1.0,0.0,0.0,2024-07-10 01:26:45.106418
0.0,0.748,0.252,0.4019,2024-07-10 01:26:45.106418
0.0,1.0,0.0,0.0,2024-07-10 01:26:45.131608
0.0,1.0,0.0,0.0,2024-07-10 01:27:24.433908
0.0,0.764,0.236,0.5719,2024-07-10 01:27:24.465540
0.0,1.0,0.0,0.0,2024-07-10 02:27:24.433908
0.0,1.0,0.0,0.0,2024-07-10 12:19:45.448172
0.0,0.725,0.275,0.5859,2024-07-10 12:19:55.911666
0.0,1.0,0.0,0.0,2024-07-10 12:19:55.911666
0.0,1.0,0.0,0.0,2024-07-10 12:19:55.911666
0.0,1.0,0.0,0.0,2024-07-10 12:19:55.911666
0.0,1.0,0.0,0.0,2024-07-10 12:19:55.927128
0.0,1.0,0.0,0.0,2024-07-10 12:19:55.928216
0.0,0.828,0.172,0.3612,2024-07-10 12:19:55.928216
0.0,0.588,0.412,0.4215,2024-07-10 12:19:55.928216
0.305,0.695,0.0,-0.6908,2024-07-10 12:19:55.928216
0.189,0.811,0.0,-0.2732,2024-07-10 12:19:55.928216
0.0,0.807,0.193,0.4767,2024-07-10 12:19:55.945371
0.504,0.496,0.0,-0.6249,2024-07-10 12:19:55.945371
0.094,0.824,0.082,-0.0516,2024-07-10 12:19:55.945371
0.0,1.0,0.0,0.0,2024-07-10 12:19:55.960576
0.0,1.0,0.0,0.0,2024-07-10 12:19:55.961451
0.0,1.0,0.0,0.0,2024-07-10 12:19:55.966502
0.0,1.0,0.0,0.0,2024-07-10 13:19:45.422934
0.0,1.0,0.0,0.0,2024-07-10 13:19:45.422934
0.0,1.0,0.0,0.0,2024-07-10 13:19:45.438555
0.0,1.0,0.0,0.0,2024-07-10 13:19:55.928216
0.146,0.854,0.0,-0.34,2024-07-10 13:19:55.961451
0.0,0.27,0.73,0.4019,2024-07-10 14:19:45.438555
0.135,0.865,0.0,-0.1027,2024-07-10 14:19:55.911666
0.0,1.0,0.0,0.0,2024-07-10 14:19:55.911666
0.0,1.0,0.0,0.0,2024-07-10 14:19:55.928216
0.0,0.839,0.161,0.128,2024-07-10 15:19:55.895030
0.0,1.0,0.0,0.0,2024-07-10 15:19:55.911666
0.0,0.843,0.157,0.3818,2024-07-10 15:19:55.911666
0.0,1.0,0.0,0.0,2024-07-10 15:19:55.945152
0.0,0.828,0.172,0.128,2024-07-10 15:19:55.945371
0.0,1.0,0.0,0.0,2024-07-10 15:19:55.966502
0.0,0.879,0.121,0.0258,2024-07-10 16:19:45.407336
0.0,1.0,0.0,0.0,2024-07-10 16:19:55.910857
0.0,1.0,0.0,0.0,2024-07-10 16:19:55.911666
0.328,0.672,0.0,-0.5267,2024-07-10 16:19:55.928216
0.0,0.822,0.178,0.3818,2024-07-10 16:19:55.928216
0.0,1.0,0.0,0.0,2024-07-10 16:19:55.944289
0.0,1.0,0.0,0.0,2024-07-10 16:19:55.945371
0.0,0.625,0.375,0.5859,2024-07-10 16:19:55.945371
0.0,1.0,0.0,0.0,2024-07-10 16:19:55.945371
0.0,0.822,0.178,0.3818,2024-07-10 16:19:55.961451
0.0,1.0,0.0,0.0,2024-07-10 17:19:45.407336
0.0,1.0,0.0,0.0,2024-07-10 17:19:45.438555
0.209,0.791,0.0,-0.6392,2024-07-10 17:19:45.448172
0.0,0.855,0.145,0.296,2024-07-10 17:19:55.911666
0.152,0.643,0.205,0.2263,2024-07-10 17:19:55.911666
0.0,1.0,0.0,0.0,2024-07-10 17:19:55.911666
0.195,0.805,0.0,-0.4404,2024-07-10 17:19:55.911666
0.16,0.84,0.0,-0.2732,2024-07-10 17:19:55.928216
0.0,0.687,0.313,0.8069,2024-07-10 17:19:55.945371
0.145,0.855,0.0,-0.296,2024-07-10 17:19:55.961451
0.225,0.775,0.0,-0.296,2024-07-10 18:19:45.438555
0.0,0.841,0.159,0.1779,2024-07-10 18:19:45.448172
0.0,1.0,0.0,0.0,2024-07-10 18:19:55.911666
0.0,0.796,0.204,0.3182,2024-07-10 18:19:55.928216
0.0,0.678,0.322,0.4215,2024-07-10 18:19:55.945371
0.296,0.704,0.0,-0.4939,2024-07-10 19:19:45.438555
0.0,1.0,0.0,0.0,2024-07-10 19:19:45.448172
0.0,0.882,0.118,0.0516,2024-07-10 19:19:55.928216
0.0,1.0,0.0,0.0,2024-07-10 19:19:55.945371
0.0,0.575,0.425,0.5719,2024-07-10 20:19:45.407336
0.215,0.43,0.355,0.3818,2024-07-10 20:19:55.911666
0.0,1.0,0.0,0.0,2024-07-10 20:19:55.928216
0.385,0.615,0.0,-0.3612,2024-07-10 20:19:55.928216
0.0,1.0,0.0,0.0,2024-07-10 20:19:55.945371
0.312,0.688,0.0,-0.6124,2024-07-10 20:19:55.945371
0.0,1.0,0.0,0.0,2024-07-10 20:19:55.945371
0.0,0.833,0.167,0.296,2024-07-10 20:19:55.961451
0.0,0.57,0.43,0.7777,2024-07-10 21:19:45.391596
0.0,0.806,0.194,0.34,2024-07-10 21:19:45.407336
0.0,0.896,0.104,0.1027,2024-07-10 21:19:45.422934
0.0,1.0,0.0,0.0,2024-07-10 21:19:45.438555
0.0,1.0,0.0,0.0,2024-07-10 21:19:55.911666
0.0,1.0,0.0,0.0,2024-07-10 21:19:55.945371
0.151,0.658,0.191,0.1531,2024-07-10 22:19:45.438555
0.0,1.0,0.0,0.0,2024-07-10 22:19:55.961451
0.0,1.0,0.0,0.0,2024-07-10 22:19:55.966502
0.218,0.508,0.274,0.2732,2024-07-10 23:19:55.945371
0.0,1.0,0.0,0.0,2024-07-11 00:19:45.407336
0.0,0.685,0.315,0.6202,2024-07-11 00:19:45.422934
0.0,1.0,0.0,0.0,2024-07-11 00:19:45.422934
0.0,0.68,0.32,0.5106,2024-07-11 00:19:55.895030
0.0,0.707,0.293,0.4404,2024-07-11 00:19:55.911666
0.0,0.798,0.202,0.5106,2024-07-11 00:19:55.911666
0.154,0.537,0.309,0.3182,2024-07-11 00:19:55.911666
0.375,0.625,0.0,-0.4588,2024-07-11 00:19:55.911666
0.0,0.714,0.286,0.4215,2024-07-11 00:19:55.928216
0.0,1.0,0.0,0.0,2024-07-11 00:19:55.928216
0.223,0.777,0.0,-0.3182,2024-07-11 00:19:55.928216
0.0,1.0,0.0,0.0,2024-07-11 00:19:55.945371
0.0,0.66,0.34,0.7717,2024-07-11 00:19:55.966502
0.128,0.698,0.174,0.2023,2024-07-11 01:19:45.407336
0.0,1.0,0.0,0.0,2024-07-11 01:19:55.928216
0.0,0.648,0.352,0.5859,2024-07-11 01:19:55.945371
0.0,0.593,0.407,0.5859,2024-07-11 02:19:45.407336
0.0,1.0,0.0,0.0,2024-07-11 02:19:45.422934
0.0,0.769,0.231,0.128,2024-07-11 02:19:45.438555
0.348,0.652,0.0,-0.5859,2024-07-11 02:19:45.448172
0.161,0.839,0.0,-0.3182,2024-07-11 02:19:55.911666
